Date,Image,Size,Species,Confidence,Morph,Price
202405,a56b74631a30ddafe1a4bc302e2ee3d7.jpg,baby,crestedgeko,,undefined,70000.0
202405,0886a0b71c2508d8856868812b181975.jpg,baby,crestedgeko,,undefined,120000.0
202405,b81acf6cce5b513965b6a6b4052344a0.jpg,baby,crestedgeko,,lily,90000.0
202405,3c0ad61a3dc9c2fabc5d8ff10ae966b9.jpg,baby,crestedgeko,,lily,80000.0
202405,8c7bdc1a06bcb2556731a94b35e5dfc8.jpg,baby,crestedgeko,,lily,90000.0
202405,1dfbf1303f5583585b3e0cdd6660ba45.jpg,baby,crestedgeko,,lily,80000.0
202405,2be1a3a2839fa13fec373e102f052ae7.jpg,baby,crestedgeko,,lily,80000.0
202405,fb1cd2a5b61e051cac4e8e4eaeb72279.jpg,baby,crestedgeko,,lily,80000.0
202405,4ee44892a95dbf0a6165c92a2d3c3447.jpg,baby,crestedgeko,,lily,80000.0
202405,5960b6d490e3c84dcaf534542795668c.jpg,baby,crestedgeko,,lily,100000.0
202405,e097b07c9d93b6211405bacc7fc47fb7.jpg,baby,crestedgeko,,lily,100000.0
202405,d32405fbd5c527fc0e94ed5a3ffafe8d.jpg,baby,crestedgeko,,undefined,62000.0
202405,9816a63a1bbc548953d0a19b7371ed2b.jpg,baby,crestedgeko,,undefined,68000.0
202405,591c6781a224ac66e1e3a015ee25b89e.jpg,baby,crestedgeko,,undefined,58000.0
202408,2d29f7bbb60aa859bff46c86face000b.jpg,baby,crestedgeko,,undefined,68000.0
202405,4f03e9570a1362e514bb55044fc432e5.jpg,baby,crestedgeko,,undefined,68000.0
202405,fb93eceee71904b666ce0909d5f5a481.jpg,baby,skink,,undefined,180000.0
202408,23f2df0ecbb4fb691b5b933bdc96b579.jpg,baby,crestedgeko,,dark,180000.0
202405,269e5fbec159efe9a442c54e80ef50a1.jpg,adult,others,,undefined,100000.0
202405,6daca2cfd10a3248b9353588829f32d8.jpg,undefined,skink,,undefined,12000.0
202405,baabb397d28868bece0adb308fd6a46a.jpg,baby,crestedgeko,,lily,80000.0
202406,e91c2f096692ffe2f9ed37f1857afbcc.jpg,baby,crestedgeko,,lily,90000.0
202406,8ee9cf22a9ecdc80905b5ce583099d94.jpg,baby,crestedgeko,,lily,80000.0
202405,7d537bc1e9da20c39de9c785f4ae61c7.jpg,baby,crestedgeko,,lily,80000.0
202405,58dcdc2a6162510dbb2e064c55903422.jpg,baby,crestedgeko,,lily,80000.0
202405,ed35add3505bec51b1f66067119a27d2.jpg,baby,crestedgeko,,lily,80000.0
202405,f53514011ede16dbdbd37bc666e92a1a.jpg,baby,crestedgeko,,lily,80000.0
202405,73f4bf4e68de297696250a6afecb7b65.jpg,baby,crestedgeko,,lily,80000.0
202405,4d287efabebf031229637d2ae6117765.jpg,baby,crestedgeko,,lily,80000.0
202405,316efffd77bc27e867f6ca596ae0e9d2.jpg,baby,crestedgeko,,lily,90000.0
202407,d92ff867628c56d9630c36a31bc50169.jpg,baby,crestedgeko,,lily,80000.0
202405,b8637dbf5156b426d4710e53bff0004f.jpg,baby,crestedgeko,,lily,180000.0
202406,0c1cc9eebe4fce2c7ed4f4339d22276a.jpg,baby,crestedgeko,,lily,100000.0
202405,58fbaa0a9edc085e1810e1d0beb36731.jpg,baby,crestedgeko,,lily,100000.0
202405,463968b61031e86ae70be3852da1fcc9.jpg,baby,crestedgeko,,lily,120000.0
202405,ed5444503f107565de2eb91a5c69eb3b.jpg,baby,crestedgeko,,lily,80000.0
202405,a8d75b75875775995b73e15ed6c9e9ac.jpg,baby,crestedgeko,,lily,80000.0
202407,7997d913a8e7341fb7bfed314de270e1.jpg,baby,crestedgeko,,lily,80000.0
202405,b56993cea639e54f053ae95f9ea7918e.jpg,baby,crestedgeko,,lily,80000.0
202405,65553d94f38f65c3b37503d1e5c8dc06.jpg,baby,crestedgeko,,lily,90000.0
202404,62091a66067c3f18bf1a568b3f8532e7.jpg,baby,crestedgeko,,undefined,52000.0
202404,e1f59c38003eae9666484c4ab622945d.jpg,baby,crestedgeko,,undefined,30000.0
202404,5dc90418d064a8245eb7e46180e7a190.jpg,baby,crestedgeko,,undefined,30000.0
202404,055b52799c932c6bb9b920118ce7ef85.jpg,baby,crestedgeko,,undefined,30000.0
202404,381afba59a8611732a440d0085ff070d.jpg,baby,crestedgeko,,undefined,30000.0
202404,650bbc397ff121185f3ca3a45a80fd56.jpg,baby,crestedgeko,,undefined,30000.0
202404,966b6528b35cd2b3bc1d156b4c320aba.jpg,baby,crestedgeko,,undefined,30000.0
202408,a7159e859ec9cfbb44d3b45256f13a83.jpg,babeadult,crestedgeko,,frapuccino,300000.0
202404,8671c8b3a09fa4fcdf55041b0b939850.jpg,baby,others,,undefined,80000.0
202404,5c37f323db879eb977bd880a28b7457f.jpg,baby,crestedgeko,,undefined,30000.0
202404,4d504c70bcb3bcf6a7e5e0f0f5b35e3c.jpg,baby,crestedgeko,,undefined,35000.0
202404,d6c799bee29589a927e7299ba68e3e39.jpg,baby,crestedgeko,,undefined,40000.0
202404,da4b7fb0e19b1496c85bedc09a9f8b5a.jpg,baby,crestedgeko,,undefined,40000.0
202404,7b5beeedbf0a5aec941e8a060c7b3764.jpg,baby,crestedgeko,,undefined,30000.0
202404,3970bb6fcad9b420842de13b7edc5770.jpg,baby,crestedgeko,,undefined,60000.0
202404,d662ae164d16578de0655c1078fe5ad6.jpg,baby,crestedgeko,,undefined,30000.0
202404,595c1f495eee9596d1d2255fff096203.jpg,baby,crestedgeko,,undefined,30000.0
202404,8b2bd6ac34f90fa26eb532b951f60c18.jpg,baby,crestedgeko,,undefined,35000.0
202404,319f4185901feb69f1dc6c7b77e34bd3.jpg,baby,crestedgeko,,undefined,30000.0
202404,d9f06b319f417ce46415959ca36711d1.jpg,baby,crestedgeko,,undefined,40000.0
202404,3380e17b6e9068a639d5cbf68c2f43a1.jpg,baby,crestedgeko,,undefined,30000.0
202404,ba201f813cdcdc6006339ca40c159717.jpg,baby,crestedgeko,,undefined,30000.0
202404,c05714933fd877f37d96e781fafeeaac.jpg,baby,crestedgeko,,undefined,30000.0
202404,6d29c1cb26a345750f5c4f91f835955f.jpg,baby,crestedgeko,,undefined,40000.0
202404,1c71f9fd4b99f80b84c63deb58c80282.jpg,baby,crestedgeko,,lily,60000.0
202404,079adcfb0f0c7e9cdfb6ec933f88e38d.jpg,baby,crestedgeko,,lily,60000.0
202404,43dc6d4d33171d878bce56f3c6b49a65.jpg,baby,crestedgeko,,lily,60000.0
202404,33f4d682e2b6c7c77a63eede676389ca.jpg,baby,crestedgeko,,lily,55000.0
202404,e60e47f4f3388a06da1f141fa0711b4c.jpg,baby,crestedgeko,,lily,60000.0
202404,482d962d848fd83b03ce7fae857034cf.jpg,baby,crestedgeko,,lily,45000.0
202404,c5793e446ca71b05442fff79c6e10c05.jpg,baby,crestedgeko,,lily,50000.0
202404,0c918fe24b9420d211461d102303bb53.jpg,baby,crestedgeko,,undefined,28000.0
202404,e69c7d891a4d90c74f42b1503e6b7947.jpg,baby,crestedgeko,,undefined,36000.0
202404,db544d04deee9139598f26d1e7dc6f5e.jpg,baby,crestedgeko,,undefined,42000.0
202404,c9a4b842bd057df61ae2b466247d6aac.jpg,baby,crestedgeko,,undefined,30000.0
202404,ee5d20da18a6d50af31daaa517b07029.jpg,baby,crestedgeko,,undefined,30000.0
202404,18f251f90b0914b32d33ffe8794b4c59.jpg,baby,crestedgeko,,undefined,28000.0
202404,5406d9964eebda83c9c57d6437ac915d.jpg,baby,crestedgeko,,undefined,34000.0
202405,5388f68d29dc9d0367306e66d07387d3.jpg,undefined,others,,undefined,85000.0
202403,8281ae6206a7353a57dbe860575c0b43.jpg,baby,crestedgeko,,undefined,36000.0
202403,880ec90504fbcb3f3e98c34d0741867a.jpg,subadult,crestedgeko,,undefined,130000.0
202403,4fc67f41770c706d002fc0a413852d65.jpg,subadult,crestedgeko,,undefined,140000.0
202403,f1a40792fa0156b141386a0613576048.jpg,subadult,crestedgeko,,undefined,200000.0
202403,9528a77085775727e688825ed39d72cc.jpg,subadult,crestedgeko,,undefined,140000.0
202403,999bec7d3a83393138af1fc93fac976e.jpg,subadult,crestedgeko,,undefined,160000.0
202403,159ec2a32d1299a643879b9717baf27a.jpg,subadult,crestedgeko,,undefined,180000.0
202403,68958953c2ce936ff0715c233f3c45ad.jpg,subadult,crestedgeko,,undefined,180000.0
202403,8c880e4dab61b1a3e9f1849ef87f099e.jpg,subadult,crestedgeko,,undefined,180000.0
202403,4999261880c14bdc3500072248bead20.jpg,subadult,crestedgeko,,undefined,220000.0
202403,a20b229f9c90f6295501bc5493c48d40.jpg,adult,crestedgeko,,lily,380000.0
202403,0b5fdcff06f3734c6bf8164be31fda4a.jpg,adult,crestedgeko,,undefined,220000.0
202403,fb0c9242786ab58ea166fa58e78d12ea.jpg,adult,crestedgeko,,undefined,220000.0
202403,482e9da6cdadceaa676fa69aa80315d1.jpg,subadult,crestedgeko,,undefined,220000.0
202403,c0dab3b7e20d5a313e6a28862418531d.jpg,subadult,crestedgeko,,undefined,220000.0
202403,d7406a9f28d7faa55c9594c08836d9d3.jpg,subadult,crestedgeko,,undefined,220000.0
202403,c9072fa03655e75213ff555ec7e022ab.jpg,adult,crestedgeko,,lily,470000.0
202403,69082f3f60de2ae341dc0c79123ba0be.jpg,adult,crestedgeko,,lily,370000.0
202405,a29599c78cf035ded01a758989e2ea2e.jpg,baby,crestedgeko,,frapuccino,320000.0
202403,514706c0eada1bf26458f6fa240d9b0c.jpg,subadult,crestedgeko,,cream,250000.0
202403,e9df675bcbf52f7dd09df5f37b7af828.jpg,subadult,crestedgeko,,undefined,360000.0
202403,c52e0af060e099a723d3518def65accb.jpg,subadult,crestedgeko,,undefined,160000.0
202403,e9b487ccb5bf7dc68427884165a6242e.jpg,subadult,crestedgeko,,undefined,50000.0
202403,7282462f625f21092b7657d5f809e905.jpg,baby,crestedgeko,,undefined,30000.0
202403,da22e957ae75963d5173b62eac806523.jpg,baby,crestedgeko,,undefined,42000.0
202403,990ecd61890c12d705e6c0eb7e4f555d.jpg,baby,crestedgeko,,undefined,47000.0
202403,0588a99d285cef22f4161531e87a6457.jpg,baby,crestedgeko,,undefined,46000.0
202403,384e302c3091c998719e92e4fee37db3.jpg,baby,crestedgeko,,undefined,34000.0
202403,d0bc79ea9ca2d795c626c4c9a5f98408.jpg,baby,crestedgeko,,undefined,55000.0
202403,4b8c562e6156e0fe575015fcdefccc1d.jpg,baby,crestedgeko,,undefined,42000.0
202403,3ed7fdcf3271675906a38110dbff1f28.jpg,baby,crestedgeko,,undefined,45000.0
202403,5ad15e13bb97ed19a225e728d86676f6.jpg,baby,crestedgeko,,undefined,68000.0
202403,5eeefc8c0e58a87739fc2164acfd79c9.jpg,baby,crestedgeko,,undefined,28000.0
202403,32ef34a41051114341567dc542248c7e.jpg,baby,crestedgeko,,undefined,24000.0
202403,e5f3c27a54dd64f90a526e76a36820bf.jpg,baby,crestedgeko,,undefined,25000.0
202403,c32ccebafd10a4eeec8c1e9a4ab2b782.jpg,baby,crestedgeko,,undefined,22000.0
202403,213fa022f42814c3378d91544ba7d90b.jpg,baby,crestedgeko,,undefined,26000.0
202403,5f7fba7cb3b13471ced9a6f5f420a065.jpg,baby,crestedgeko,,undefined,42000.0
202403,6b7160408175b851e343af9077b8f08e.jpg,baby,crestedgeko,,undefined,24000.0
202403,65712b06df6591990c04e1fc801c2846.jpg,baby,crestedgeko,,undefined,58000.0
202403,a9f1b498a434fe9fcff4ef309550b3b7.jpg,baby,crestedgeko,,undefined,62000.0
202403,65b7af95b141e9d5e16f9a6843b56a34.jpg,baby,crestedgeko,,undefined,28000.0
202403,4f7e50a6ecb196f933f28654a82389c8.jpg,baby,crestedgeko,,undefined,24000.0
202403,0b1e7d23c9f47bc063c7250176148639.jpg,baby,crestedgeko,,undefined,32000.0
202403,a85ef9720ba6f55d7c33cbe3d3896c16.jpg,baby,crestedgeko,,lily,16000.0
202403,219de93b77088b88d74a22d169da4027.jpg,baby,crestedgeko,,undefined,25000.0
202403,59f712f6000e2271d7efaf0a983fa8f1.jpg,baby,crestedgeko,,undefined,45000.0
202403,29939b1a10cee9c76d5a6042dba2fac8.jpg,baby,crestedgeko,,undefined,23000.0
202402,9a45a15e6de021b2c838638d55a7a61b.jpg,undefined,leopard,,undefined,50000.0
202402,2832281095ef8fce9600246d1b7ab4af.jpg,undefined,leopard,,undefined,50000.0
202402,2bae6e64d5f5e6967468cced0c8f400e.jpg,undefined,leopard,,undefined,60000.0
202402,f9dd15008483c9057990aea395198d41.jpg,undefined,leopard,,undefined,60000.0
202402,e93bc4b10318db402a76e534e89f02b3.jpg,undefined,leopard,,undefined,60000.0
202402,9376fddf6ebbe557afcf3eb36d04f520.jpg,undefined,leopard,,undefined,60000.0
202402,5ad93ef88cb81699505e04a0b7f4feb9.jpg,undefined,leopard,,undefined,60000.0
202402,de7455eff8e92e9d4eebbc9a00f4c132.jpg,undefined,leopard,,undefined,50000.0
202402,6d7c4d23606f8d9629988665e41b4b7f.jpg,undefined,leopard,,undefined,30000.0
202402,9f823658ad542e9c876b281c8e8c36f7.jpg,undefined,leopard,,undefined,40000.0
202402,6a0c3680aad0ded7b8d3831a8db9c6d4.jpg,undefined,leopard,,undefined,50000.0
202402,127b9d2aab376607677eca16537fb968.jpg,undefined,leopard,,undefined,30000.0
202402,1a53d8d512d4fb949271b908879f76f6.jpg,undefined,leopard,,undefined,30000.0
202402,7aadc7a47491b332dfe0dafb2fc30c52.jpg,undefined,leopard,,undefined,50000.0
202402,456d52c9e22f23b621cde74e410acdc4.jpg,undefined,leopard,,undefined,50000.0
202402,e03eea773f233c3cdb1456bbffaa9c03.jpg,undefined,leopard,,undefined,30000.0
202402,40b212570db64cc05463375f995bd427.jpg,undefined,leopard,,undefined,40000.0
202402,8ba6c4d9566ef063e781896d3c66f1f7.jpg,undefined,leopard,,undefined,60000.0
202402,4d23d334c0f6dd98946b84ca6fec0f13.jpg,undefined,leopard,,undefined,40000.0
202402,1cfe5912f76cd846798e0e9bc03de285.jpg,undefined,leopard,,undefined,30000.0
202402,96f5cb383e75e906b1dd5624baed460b.jpg,undefined,leopard,,undefined,70000.0
202402,b076ba228653858beebfb21da933d012.jpg,undefined,leopard,,undefined,70000.0
202402,43b65139b44f39a2e1dbb1fd1c257f17.jpg,undefined,leopard,,undefined,50000.0
202402,86fd22ec5001e85432d0be1e2e7975e9.jpg,undefined,leopard,,undefined,60000.0
202402,181c03d9f1bd318c3ae1c4d379b415e8.jpg,undefined,leopard,,undefined,60000.0
202402,b6c29744a3281a41002339e9faa352cf.jpg,undefined,leopard,,undefined,50000.0
202402,7adaba293bdb4655bcadff6e7c53baca.jpg,undefined,leopard,,undefined,60000.0
202402,ceee3e07b1dbc9a3090b120eb4752956.jpg,undefined,leopard,,undefined,50000.0
202402,c742f3299345d42dca95ab2906cd51f3.jpg,undefined,leopard,,undefined,50000.0
202402,bd292f8c0c7452b8af389b2f124042d6.jpg,undefined,leopard,,undefined,50000.0
202402,d157f0fb7f085fb721eb8f88a6637f2c.jpg,undefined,leopard,,undefined,60000.0
202402,8b262afb6b7ab3d4135f7cbb80252e10.jpg,undefined,leopard,,undefined,70000.0
202402,22441f195b25e7ec16ff005603d21c7f.jpg,undefined,leopard,,undefined,90000.0
202402,a6346820f289e36bce99ad871ca5845b.jpg,undefined,leopard,,undefined,70000.0
202402,a1cf005c131f1f2d27b9a99f9030272a.jpg,baby,crestedgeko,,lily,45000.0
202402,28a36c189554d54d898f9d3590f4096b.jpg,baby,crestedgeko,,lily,45000.0
202403,06b4e7fcc160772af062cc97cdf22956.jpg,baby,crestedgeko,,lily,45000.0
202402,bddede79d886eb67011dfe041b616383.jpg,baby,crestedgeko,,lily,46000.0
202402,91e3c91d8b23047a4ae83f830762492e.jpg,baby,crestedgeko,,lily,44000.0
202403,770097a9614df8a6e1d0ec01f9439f6d.jpg,baby,crestedgeko,,lily,44000.0
202402,0ee1c44831a7a73e183b878036faf958.jpg,baby,crestedgeko,,lily,44000.0
202402,766a4a0ace8e34c4c525241ff6b831ac.jpg,baby,crestedgeko,,lily,46000.0
202402,09966c33ca3b7f420d2e5285717cd2bb.jpg,baby,crestedgeko,,undefined,24000.0
202402,3dbf97b0f3c22e4475da302041bd10ac.jpg,baby,crestedgeko,,undefined,22000.0
202402,88eddbd53309448268343326a511492a.jpg,baby,crestedgeko,,cappucino,140000.0
202402,05e193ecca16bbfdc99fc367de3c20dd.jpg,baby,crestedgeko,,lily,44000.0
202402,2770af624ded23f1f8b6bb97abefbb5a.jpg,baby,crestedgeko,,lily,46000.0
202402,08a84b5f44962b9dd704091f4ae513f9.jpg,baby,crestedgeko,,lily,48000.0
202402,b13d2077b845a8d8a00f88d9536c6c22.jpg,baby,crestedgeko,,lily,48000.0
202402,abbd51543eb0ef1e7ec4311ba9c7f6fa.jpg,baby,crestedgeko,,lily,48000.0
202402,cc304bcb35d171f76e97d791b81c343b.jpg,baby,crestedgeko,,lily,45000.0
202402,d7c05730fa187da2f739cf12eaa5da0b.jpg,baby,crestedgeko,,lily,62000.0
202402,a68a233033f06a416039ddc293ab7257.jpg,baby,crestedgeko,,lily,48000.0
202402,d295deb95757534d8b210ea2843bafe8.jpg,baby,crestedgeko,,lily,48000.0
202402,2e212ce81491a3c707452ffb57d71c57.jpg,baby,crestedgeko,,cappucino,120000.0
202402,d8bd5160f0a021f160e37c90483d67f5.jpg,baby,crestedgeko,,cappucino,140000.0
202402,48658d6856fc95b780809a0b79dae744.jpg,baby,crestedgeko,,cappucino,160000.0
202403,8274faf3e5242939c83c18d1c01ce577.jpg,baby,crestedgeko,,cappucino,140000.0
202403,6c769e428c3dea0973d4efa826fbc6b1.jpg,baby,crestedgeko,,cappucino,140000.0
202402,3326682b14fc44984c395114b015290b.jpg,adult,Chamaeleon,,undefined,1200000.0
202402,fc2b2b1b8e3797a9d1d1570ce55feb27.jpg,baby,crestedgeko,,undefined,18000.0
202402,59b408e605e47a4ab321b558e11939dd.jpg,baby,crestedgeko,,undefined,18000.0
202402,4984a59d4e55a1e792b99f2f3efcbf94.jpg,baby,crestedgeko,,lily,38000.0
202402,669ddcd0295f699e44f078748baf7cd6.jpg,baby,crestedgeko,,undefined,140000.0
202402,5f0af26e30fd3ad3b366f3f74a67c5b7.jpg,baby,crestedgeko,,undefined,20000.0
202402,4f2df8e40fbe43b91cd4ae3567b38709.jpg,baby,crestedgeko,,undefined,24000.0
202402,ac91b824a477eee3d82c1ac5ceba46ba.jpg,baby,crestedgeko,,undefined,20000.0
202402,773c643430274c055bcb972bd6a4bca2.jpg,baby,crestedgeko,,undefined,18000.0
202402,f1810886f4ba150d8064acf5c94dd0dc.jpg,baby,crestedgeko,,undefined,48000.0
202402,e069f5bcc6c833c41b5b8eb3aedd695c.jpg,baby,crestedgeko,,undefined,48000.0
202401,163d0fb2e0f2144648c5871c33560b39.jpg,baby,crestedgeko,,undefined,18000.0
202401,86df2d6798b7a9ad77ce6a4e4238235e.jpg,baby,crestedgeko,,lily,34000.0
202405,9dc00033f029fa4ab4d218559ff47018.jpg,baby,crestedgeko,,frapuccino,150000.0
202401,72d61641a5bf6f3d57a9265fa050bf63.jpg,baby,crestedgeko,,frapuccino,220000.0
202401,12313b700a9b2f66f369933b512ad0c7.jpg,baby,crestedgeko,,cappucino,120000.0
202403,2b75b62d7d4248f58f9344bac70a1b5b.jpg,baby,crestedgeko,,cappucino,120000.0
202401,f7aab66fdb24bc42f43cca87535d5150.jpg,baby,crestedgeko,,cappucino,140000.0
202401,bc41d40cd001cc1c512ad0513018c914.jpg,baby,crestedgeko,,lily,34000.0
202401,4daca39d6239daf92062f4e3e9b1fe81.jpg,baby,crestedgeko,,lily,34000.0
202401,e982242dec4ddc7c828211d883adf8b9.jpg,baby,crestedgeko,,lily,48000.0
202401,09c6d3d6baf76fcfeeaec690eaa1c055.jpg,baby,crestedgeko,,undefined,34000.0
202401,11144d462b52cfa46ab5a16b45602792.jpg,baby,crestedgeko,,undefined,45000.0
202401,6343b2aba1c17947c86299e63b1bca8b.jpg,baby,crestedgeko,,undefined,34000.0
202401,d0f3905fd1632ded207abea18e5f09e8.jpg,baby,crestedgeko,,undefined,30000.0
202401,8a755f01c8b68b1f1b8310ea385dea1b.jpg,baby,crestedgeko,,undefined,30000.0
202401,e37ed8bbde758ba2c58b97a8dfb09a42.jpg,baby,crestedgeko,,undefined,40000.0
202401,8cf54729d19365b2e16be4d03af0e3d6.jpg,baby,crestedgeko,,lily,48000.0
202402,c354bdaea42d384a5ecef57b0dbcc19e.jpg,baby,crestedgeko,,lily,42000.0
202401,e029457c2214cd330f6100dbbd64c889.jpg,baby,crestedgeko,,lily,42000.0
202402,cea53030f14823f7a4f4ede777a2f99b.jpg,baby,crestedgeko,,lily,42000.0
202401,89763dca6856c34f898aa9b83cbb67d6.jpg,baby,crestedgeko,,lily,42000.0
202402,21817fb9265aa5fd6d81b378a917b6b6.jpg,baby,crestedgeko,,lily,42000.0
202402,74211834bd94005ba7a696ef4061f529.jpg,baby,crestedgeko,,lily,42000.0
202401,1f19b1337b01f0fce5ad3186cbd1759c.jpg,baby,crestedgeko,,lily,43000.0
202402,4b9091b5c90e8279c4367675d9f50c0a.jpg,baby,crestedgeko,,lily,40000.0
202401,77a85482cc44b51669526dd3bfda8c2d.jpg,baby,crestedgeko,,lily,42000.0
202402,52b7097f59f0e6407670bf744abeda7d.jpg,baby,crestedgeko,,lily,43000.0
202401,329efadbf763959dcc0963b39ad7af06.jpg,baby,others,,normal,16000.0
202401,0cb30b037a63a42393940b83c4bbb322.jpg,baby,crestedgeko,,lily,38000.0
202401,88d79f5e337ab61a5eb29474fe9af962.jpg,baby,crestedgeko,,lily,40000.0
202401,22b022c9ab9cf06b474b6806a01ab720.jpg,baby,crestedgeko,,lily,45000.0
202401,78af109eb7ece4b6b624bc77d135f57a.jpg,baby,crestedgeko,,lily,34000.0
202401,57887e08fd21e4a0dd088fde352bad27.jpg,baby,crestedgeko,,lily,40000.0
202401,30913d570fc560330f8d8aedc8a78f39.jpg,baby,crestedgeko,,lily,32000.0
202401,c5d35efb5d54c87061fbc707c2b00093.jpg,baby,crestedgeko,,lily,34000.0
202401,723fd2150bcb5dfc9f8ced15e8975658.jpg,subadult,crestedgeko,,undefined,50000.0
202401,159e0f9d4bcb7891b3d81718864e50b2.jpg,adult,crestedgeko,,undefined,80000.0
202401,cbeae0af8b3cbc56a68f3d023bbb396f.jpg,subadult,crestedgeko,,undefined,50000.0
202401,d1cebf43157fd4b7e3e7fbab25756d20.jpg,adult,crestedgeko,,undefined,80000.0
202401,1baf27de382c26f294a7061c984e6b00.jpg,baby,crestedgeko,,undefined,18000.0
202407,b8c039c4e344d2601bb64b949d29101b.jpg,baby,crestedgeko,,spotless,280000.0
202403,f496821ed705075f3a4d3de539c6d1c8.jpg,baby,crestedgeko,,spotless,250000.0
202407,efa62f55a8c67a0e72a1cd776ad343ca.jpg,baby,crestedgeko,,spotless,250000.0
202407,6f3a6ddb2b3f2f8a7e8b844161d7a1cf.jpg,baby,crestedgeko,,spotless,350000.0
202406,d36a45cd64c103cab84ec9c6885c98dc.jpg,baby,crestedgeko,,frapuccino,350000.0
202401,7d17dfcdf4f6996058d40a53db4e0f4a.jpg,baby,crestedgeko,,cappucino,140000.0
202406,4041ecee47c5008c3872744c98095474.jpg,baby,crestedgeko,,cappucino,140000.0
202401,72693d4f915c3db3ba3a3af426ccaa4a.jpg,baby,crestedgeko,,undefined,20000.0
202401,9fb6c2e53d1b744b42c0803eef36c04e.jpg,baby,crestedgeko,,undefined,20000.0
202401,435d4cef3be60b11e8156ccbd2cc9bc4.jpg,baby,crestedgeko,,undefined,18000.0
202401,a4226449138271cbf7d1d51a95e8198c.jpg,baby,crestedgeko,,undefined,18000.0
202401,57d66c2a429818bd84bca79463e0a61c.jpg,baby,crestedgeko,,undefined,18000.0
202401,4a2b22cd9d783b56d607f1c3896ce748.jpg,baby,crestedgeko,,undefined,20000.0
202401,857c9f38bca4de8e0e6c7d2884e455eb.jpg,baby,crestedgeko,,undefined,18000.0
202401,3318c50ed9425d07dc3ee6e1ae7dab08.jpg,baby,crestedgeko,,undefined,18000.0
202401,0255629d2ca0b9b43d282c8260142ece.jpg,baby,crestedgeko,,undefined,17000.0
202401,b061a7c887d60793b685ecc33c066977.jpg,baby,crestedgeko,,undefined,18000.0
202401,be2d0508d1ecebc059d5c0c55e623b9d.jpg,baby,crestedgeko,,undefined,18000.0
202401,ce7d1d78628e3a90a21a38e57b80e854.jpg,baby,crestedgeko,,undefined,22000.0
202401,3c903cf281ada171a5d389106fa57cca.jpg,baby,crestedgeko,,undefined,18000.0
202401,ef4f9350d9b37187cf9b41fe302dcf80.jpg,baby,crestedgeko,,undefined,18000.0
202401,7d5e56e523c580f52ee8e56ccd293b8c.jpg,baby,crestedgeko,,undefined,20000.0
202401,96e13f80bad759aa20f9f8f624f5d279.jpg,baby,crestedgeko,,undefined,18000.0
202401,cc1cab41d8433e521434c406aa0b8df8.jpg,baby,crestedgeko,,undefined,20000.0
202401,674907a5c0091cce7932594b5e96cf2b.jpg,baby,crestedgeko,,undefined,18000.0
202401,909252f9146584d304342192449cddec.jpg,baby,crestedgeko,,undefined,18000.0
202401,ee06bcd61ba191171674ec744c38c1ad.jpg,baby,crestedgeko,,undefined,22000.0
202401,579a4a7e4e1671f257a550855afe13db.jpg,baby,crestedgeko,,undefined,18000.0
202401,75987867e9e6d9298a479a49a67b80c4.jpg,baby,crestedgeko,,undefined,18000.0
202401,edb4942fda93ede456a552b536ab101c.jpg,baby,crestedgeko,,undefined,18000.0
202401,939a927051d4638d583e58130544230a.jpg,baby,crestedgeko,,undefined,18000.0
202401,33c6104adcad49088ff09ec7c91a8b2b.jpg,baby,crestedgeko,,undefined,18000.0
202401,cff4e432bf6cfa27590a4dce80dfe79e.jpg,baby,crestedgeko,,undefined,18000.0
202401,8e3b549a728fd342ee49c23b93515c1d.jpg,baby,crestedgeko,,lily,37000.0
202401,4e2f7a6db13eb4e8e1e899abdafe6363.jpg,baby,crestedgeko,,lily,36000.0
202401,52bce125f4dbddd0b22fa33d36208d1a.jpg,baby,crestedgeko,,lily,38000.0
202401,85773b60af08e966769545f83859a1b1.jpg,baby,crestedgeko,,lily,40000.0
202401,43f02aa1d35baa66d4135240583585f8.jpg,baby,crestedgeko,,lily,38000.0
202401,ebfaa3212cfea74e7ddbdb0138c5f64d.jpg,baby,crestedgeko,,lily,38000.0
202401,ba90b57db564e8faa4c10e27c59c4533.jpg,baby,crestedgeko,,lily,38000.0
202407,36945981b671bc66e9e21efe190f13b3.jpg,baby,crestedgeko,,spotless,250000.0
202401,35f6f2e5d0e53ef7dd5c3d35a66dc7df.jpg,baby,crestedgeko,,undefined,18000.0
202401,5d3b5fd252d9f0dc24cb69270dd830b2.jpg,baby,crestedgeko,,undefined,18000.0
202401,34a3e2158e5b0839c7f7bd0c7faed4e3.jpg,baby,crestedgeko,,undefined,18000.0
202401,4ff6ef8214f81f7afbcfb4af1ef59dd8.jpg,baby,crestedgeko,,undefined,20000.0
202401,bf66fcdce336ec22be466e8d5028a829.jpg,baby,crestedgeko,,undefined,20000.0
202401,aa683aa5bc2787841ac1a3f1da8cd547.jpg,baby,crestedgeko,,undefined,20000.0
202401,a1d10c8fe627bd3bc3603af20034a73a.jpg,baby,crestedgeko,,undefined,20000.0
202401,a3b18c66adb8ed917a0228ed09afdf05.jpg,baby,crestedgeko,,undefined,20000.0
202401,5d341b0385dbdad54de0b84f1c6c3447.jpg,baby,crestedgeko,,undefined,20000.0
